10d6units,The nation that owns the event gains 10d6 units.
reqnoseduce,Units with the seduce ability cannot cast this spell
reqnospellsinger,Units with the spell singing ability cannot cast this spell.
reqnotaskmaster,Units with the task master ability cannot cast this spell
reqplant,If you figure this one out please tell me so I can add it. 
reqseduce,Only units with the seduce ability can cast this ritual.
reqspellsinger,Only units with the spell singing ability can cast this ritual.
reqtaskmaster,Only units with the task master ability can cast this ritual.
reqtemple,Recruiting the monster requires a temple.
res,Adds a resource bonus to the site.
researchaff,A researcher suffers an affliction.
researchbonus,Makes a commander better or worse at magic research. A sage has a value of 8.
researchlevel,Level of research required to learn this spell. The level should be a number between 0 and 9.
researchscale,The amount of research bonus received per mage from a magic scale of +3. Default is 3.
resetcode,Removes this event code from the entire world.
resetcodedelay,"Removes this event code from the entire world, but not immediately. It will be removed after all events have been executed this turn."
resetcodedelay2,"Removes this event code from the entire world, but not immediately. It will be removed after all events have been executed on the next turn."
resolvearena1,The area battles will be resolved and the winner rewarded. This event (or #resolvearena2) must occur the turn after the #arena event occurred.
resolvearena2,"Same as #resolvearena1, but it will be an arena where the use of magic is prohibited."
resourcemult,A multiplier for the amount of resource found in a land. Default is 100.
resources,The monster generates
ressize,Use this command with a size value of 2 to give a cavalryman resource cost calculated based on size 2 instead of 3. Size value must be a number between 1 and 6.
restricted, This item or spell is restrcited to this nation only. For spells you can use this up to 12 times per spell. You can reuse this an unknown amount of times per item. A value of -1 restricts the spell or item to the last manipulated nation so this command can be used with #newnation.
restricteditem,This item can only be used by monsters with the proper #userestricteditem ability value.
revealprov,The name of the province is revealed to the entire world.
revealsite,Reveals the site called [sitename] in the province. [sitename] must be added to the event message text in brackets.
revolt,Province revolts and turns independent.
riverstart,This nation doesnt mind starting surrounded by rivers. Ctis has this ability.
rockcol, Color the world with the specified colors for fights in the current province. Color values range from 0 to 255.
rpcost,The cost in recruitment points for the monster. 1 is standard for a simple commander and about 10 for a normal soldier.  A value of base price*1000 means it will be auto-calculated. Most human troops and commander have the value 10000 meaning that it will be calculated automatically based on the monsters age and that it has a base price of 10 gold commanders also have magic and other skills taken into account.
run,The bearer of the item is able to move further on the battlefield (double combat speed).
sacredonly,The weapon only affects sacred troops.
sacrificedom,Priests of this nation can make blood sacrifices to increase dominion. Mictlan has this benefit.
saildist, Sets the maximum sail distance in sea provinces. A commander with the sailing ability will be able to pass this many sea provinces. It default to 2
sailing,A commander with this ability is able to sail over two sea provinces with his troops. Ship size is the size of the boat and indicates how many size points the commander can transport. Standard value is 999. Max unit size is the maximum size unit that can be transported usually 2 or 3.
saltvul,"Units with this trait can take the listed value at most in Damage, when hit by the Enchanted Salt attack.  For those who don't know, the actual Damage you take from Salt is capped after its Damage Roll, and independently from its attack Damage (which is 1). For units without Salt Vulnerability, the cap is zero.  Salt can also Stun Vulnerable and non-Vulnerable targets, with the same chances as Shock Damage. The Stun chance is calculated before Salt Vulnerability is taken into account."
sample,Uses this sample as sound effect for when the spell is cast. The sample must be in .sw (16-bit signed words 22050 Hz mono) or .al (a-law 22050 Hz mono) format. This command can also be used for weapons.
scalewalls,The monster can assassinate commanders even when they are in besieged castles.
scenario, This command tags the map as a scenario and this will be indicated by a small burning star when selecting a map. It disables most game setup options
school,Magic school for this spell. The number ranges from -1 to 7 see Table Magic path numbers for spells.
scry,A mage with the same path as the site may enter to scry a distant province. The scrying is a magic ritual which provides accurate scouting information on the province for
scryrange,Set the maximum range of the scry ability. If not set a maximum range of 6 provinces will be used.
seafortcom,This unit can be recruited in (terrain) provinces with a fort. 
seafortrec,This unit can be recruited in (terrain) provinces with a fort. 
secondarycolor,The animated background is made up of two colors the primary color (from #color) and this one. If the secondary color is not set it will be the same as the primary.
secondaryeffect,This secondary effect will affect anyone harmed by the weapon. See Table secondary weapon effects for some premade effects. The effects are also weapons and share the same numbers as all other weapons and you can create a new secondary effect by creating a new weapon.
secondaryeffectalways,This secondary effect will affect anyone attacked by the weapon no matter if it was a hit or not as long as the secondary effect itself has an area of effect of one or greater. If the secondary effect does not have an area of effect it will activate when the target is hit even if actual damage is not inflicted. See table secondary weapon effects for some premade effects. Only one of #secondaryeffectalways and #secondaryeffect can be used. You must use the always variant with area effects. For non-area effects either one can be used but you usually want the non-always variant for these weapons.
secondarylevel,Secondary path level requirement to forge this magic item. Works like #mainlevel.
secondarypath,Secondary path required to forge this magic item. The path is a number from -1 to 7 from Table 20.
secondshape,This monster will assume another shape when it gets seriously wounded. Remember to give the other shape the #firstshape command if you want it to return to the primary form when it feels better. Werewolves in human form use this ability. Monster nbr can be negative for montags.
secondtmpshape,This monster will transform into another monster when it is killed in battle. This other monster will be removed after battle. Serpent Cataphracts use this ability. Monster nbr can be negative for montags.
seduce,Gives the monster the ability to seduce like a Nagini. The value indicates the difficulty of the morale check 10 is standard.
selectarmor,"Selects the armor that will be affected by the following modding commands. End modding this armor with the #end command. To find out what the number of a particular unit’s armor, look at the unit’s stats in the game and press ctrl+i."
selectbless,Selects an existing blessing that will be affected by the following modding commands. End modding this blessing with the #end command
selectitem,Selects the magic item that will be affected by the following modding commands. End modding this item with the #end command. In the game you can press shift+i when viewing a magic item to see what number it has. Use numbers 500 – 999 for modding.
selectmonster,"Selects the monster that will be affected by the following modding commands. End modding this unit with the #end command. To find out what number a particular unit has, look at his stats in the game and press ctrl+i."
selectnametype,Selects the nametype that will be affected by the following modding commands. Nametype nbr is a number between 100 and 200. See hover for nametype table. Numbers 127 and 128 as well as numbers 165 – 299 can be used to make your own name tables without altering existing ones.  Always #end command at the end of modifying a nametype.
selectnation,Selects the nation that will be affected by the following modding commands. End modding this nation with the #end command. Nation number is a number between 5 and 249. See hover tables for currently used numbers.  Always #end command at the end of modifying a nametype.You can use number 120 to 249 in order to create new nations without overwriting an existing one. Numbers 0 – 4 are used for various independents and temporary monsters in the game and cannot be used for modding. Always #end command at the end of modifying a nametype.
selectpoptype,Selects the poptype that will be affected by the following modding commands. See hover table for poptype numbers. End modding this poptype with the #end command.
selectsite,Selects the magic site that will be affected by the following modding commands. End modding this site with the #end command.
selectspell,Selects an existing spell that will be affected by the following modding commands. End modding this spell with the #end command.
selectweapon,"Selects the weapon that will be affected by the following modding commands. End modding this weapon with the #end command. To find out the numbers of a particular unit’s weapons, look at the unit’s stats in the game and press ctrl+i."
sethome,The commander casting this ritual will get his home province set to the current province.
setland, Sets the active province. All the following commands will only affect the active province.
shapechance,may be x% chance to enter or skip secondshapes
shapechange,This monster is able to change shape to and from another monster at will. The other monster is not affected by this command and must be given #shapechange command with the first form as the value. Dragons use this ability. It is also possible to do multiple form shape changers such as the Jotun Skratti by chaining this command over several monsters.
shatteredsoul,The monster suffers from a shattered soul like a Tartarian. There is a
shock,This weapon does shock damage. A shock resistant being will take reduced damage from this weapon.
shockres,The item grants a Shock Resistance bonus.
shrinkhp,The monster shrinks to the following monster once it has this many hit points or less. Hydras use this mechanic.
siegebonus,A value of ten will make this monster count as ten extra humans when it comes to breaking down castle gates.
singlebattle,The monster only fights in one battle and then leaves like the gladiators of Ermor and Pythium. It has to kill someone or get wounded to count as having fought.
size,The size of the monster.  1 = hoburg 2 = human 3 = shambler cavalry 4 = giant chariot 5 = giant lobster 6 = dragon sphinx.
sizeresist,Units that are size 3 or 4 have a chance of resisting the effects of the weapon. Size 5+ units always resist the effects and size 1 and 2 units never resist the effect. Str 15+ also has a chance to resist and Str 35+ always resists.
skilledrider,A skilled rider will increase the Morale and Defence Skill of his mount. The defence increase is most effective on lightly armored horses as it is reduced by the encumbrance value of the mount's armor. This ability should be given to the rider and not to the mount
skip,Once this weapon is used skip the next weapon.
skip2,Once this weapon is used skip the next 2 weapons.
skirmisher,"Units in Skirmish formation suffer a -1 penalty to Morale, unless they have the Skirmisher trait. <-25 - 25>"
skybox, Sets the sky (battleground background) to a tga/rgb pic of your choice for fights in the current province. The picture size should be a power of two. 512*512 is a good size.
slash,The weapon does slashing damage. Monsters with Slash Resistance only take half damage.
slashres,The monster takes half damage from slashing weapons.
slave,Slaves are typically untrained fodder who are given weapons and herded into battle. They have low morale and are easily routed. Their morale is improved when led by a taskmaster.
slaver,Gets the capture slave ability. The number of slaves captured will be 1d6+4 (open ended) per month and unrest will increase by 1 for every slave captured.
slaverbonus,Modifies the number of slaves captured with the Slaver ability. E.g. a modifier of -2 will make the slaver ability catch 1d6+2 slaves per month.
sleepaura,Grant the Sleep Aura effect with this area of effect. The Shuten-doji has this ability with area 10.
slimer,Any unit attacking this monster must make a magic resistance check or become immobilized by oozing slime identical to the effects of the Slime spell. Strength works identically to #damagerev.
slothincome,The effect sloth and productivity has on income. Default is 3.
slothpower, The monster will get stat increases or decreases depending on the Sloth scale.
slothresearch,The monster gains
slothresources,The effect sloth and productivity have on resources. Default is 15.
slowrec,Takes double the amount of commander points to recruit this monster it can only be used on commanders.
smartmount,"The smartness determines the chance for the mount to try to make it home. A smart magical unicorn has smartness 100, a normal horse doesn't have this ability at all."
snake,Use this for snakes wyrms and other monsters without legs.
snaketattoo,Magic tattoo like the units of Marverni and Sauromatia have.
sneakunit,The item will grant stealth to non-stealthy units.
snow,The monster is unhindered by snow.
sorceryrange,All Sorcery magic (Astral Death Nature Blood) rituals cast in this province have their range increased by
sound,The sample that will sound when this spell is cast. Samples have the same number as the weapon samples see table Sound effects.
spec,Sets the special abilities of a spell. 8388608 is a useful number and it means that the spell can be cast under water. 64 is armor piercing 128 is armor negating and 4096 means MR negates. Add values together to make combinations.
speciallook,This command surround a monster with a particle effect. Value can be from 1 to 3 and represents fire shield look astral shield look and a burning look respectively. A value of 100 to 199 will give the unit a fixed alpha value of 0-99 (low values will make it impossible to see).
specstart, Use this command to assign a specific nation to a specific start location. Nation numbers can be found in the Early Era Nations table and the three following tables. If you use the #specstart command
spell,Enables user of item to cast this spell in battle or as a ritual
spellreqfly,1 means only flying units can cast this ritual.
spellsinger,Unit takes 50% longer to cast spells but at half fatigue cost.
spiritsight,Spirit sight makes it possible to see into the spirit realm and see the true essence of beings. Units with spirit sight gets no penalties from darkness and can see invisible units.
spr,Uses a user made image for item sprite. The image should be 32x32 or 64x64 with the item centered in the picture. The item itself should not be larger than 40x40 pixels. Black will be transparent unless the image is saved with alpha information in which case that will be used instead.
spr1,The file name of the normal image for the monster. The size of the image should be 8 16 32 64 or 128 pixels wide/high. A human being should be about 32 pixels high and there should be 2 pixels of free space between his feet and the bottom of the image. You can use an alpha channel in the image or not. If not you should instead use black (RGB 0 0 0) as background and magenta (RGB 255 0 255) for shadows.
spr2,The file name of the attack image for the monster. If this is not set then spr1 will be used for this image too.
spreadchaos,The nations dominion spreads Turmoil outside its borders.
spreadcold,The nations dominion spreads Cold outside its borders like Niefelheim.
spreaddeath,"The nations dominion spreads Death outside its borders.  NOTE, The value for all scale spread commands can be from 1-3 and indicates the maximum scale value it can raise nearby provinces to as well as the speed with which it spreads."
spreaddom,The monster spreads the Dominion of the pretender god by its mere presence. The candles value should usually be one meaning that the monster spreads as much dominion as one prophet.
spreadheat,The nations dominion spreads Heat outside its borders like Abysia.
spreadlazy,The nations dominion spreads Sloth outside its borders.
springimmortal,The immortal will reform his body in the spring.
springpower,The monster has increased hit points in spring and lowered hit points in autumn.
springshape,Changes into another monster when this season is active.
spy,This monster is a spy.
standard,The monster increases the morale of units in the same squad by
start, Sets a recommended start location. By creating at least one start location for each player
startaff,The monster has a chance of starting with a random lesser affliction like a flagellant.
startage,The start age for a monster. Usually there is no need to set this as it will be calculated automatically depending on maxage and skills. An age of zero clears this command and an age of -1 sets start age to zero. The startage value is the starting point for actual age calculations based on magic and other skills.
startcom,The nation will start with this commander. This command also removes all old start troops and must be used when changing start units.
startdom,The default dominion strength this monster is used as a god. Standard is a value between 1 (arch mage) and 4 (oracle). This command also makes the monster selectable as a god.
startheroab,The monster has a chance of starting with a heroic ability like you receive when entering the hall of fame.
startingaff,Monster always starts with one (or more) afflictions as indicated by the affliction bitmask. See the Affliction table in the weapon modding section for suitable values.
startitem,The monster starts with this item if it is a commander.
startmajoraff,The monster has a chance of starting with a random major affliction.
startresearch,The amount of start research per magic scale above -3. Default is 50 research points.
startscout,The nation will start with this unit as an extra commander.
startsite,Adds a start site for this nation. Table Some magic sites shows some suitable start sites. This command can be used up to 4 times for multiple start sites. Assignment by site number is not possible.
startunitnbrs1,The number of start units. Default is 20 units.
startunitnbrs2,The number of start units in the second squad. Default is 20 units.
startunittype1,The commander will have units of this type.
startunittype2,The commander will have a second squad with these units.
stealthboost,The item will grant a stealth bonus to already stealthy units.
stealthcom,The nations that owns the event gains a sneaking commander of the specified type in the province.
stealthy,This monster can sneak into enemy provinces. The default value when using this modding command is 0. Scouts are harder to detect and have a standard value of 10. A Spy has 20. The number of patrolling units required to have a 50% chance of detecting the sneaking monster is
stonebeing,This monster is a stone being and immune to petrification.
stoneskin,The item automatically applies the Stoneskin spell to the bearer like the Boots of Stone.
stormimmune,The bearer of the can fly during a storm.
stormpower,The monster gets stat increases in combat during storms. This attribute also duplicates the effects of the #stormimmune attribute giving the monster the ability to fly during a storm. Only active in combat.
str,The item grants a strength bonus.
strikeunits,All units in the province are hit with an attack.
succubus,Gives the monster the dream seduction ability like a Succubus. The value indicates the difficulty of the morale check 10 is standard.
summary,A summary of the benefits and dominion themes of the nation.
summerpower,The monster has increased hit points in summer and lowered hit points in winter.
summershape,Changes into another monster when this season is active.
summon,A mage of the same magic path as the site may enter to summon the specified monster. To summon more than one monster of the same type the command must be used multiple times.
summon1,Automatically summons monsters each month. The #summon1 command summons one monster per month and #summon2 to #summon5 more according to the number in the command.
summon2,Automatically summons monsters each month. The #summon1 command summons one monster per month and #summon2 to #summon5 more according to the number in the command.
summon3,Automatically summons monsters each month. The #summon1 command summons one monster per month and #summon2 to #summon5 more according to the number in the command.
summon4,Automatically summons monsters each month. The #summon1 command summons one monster per month and #summon2 to #summon5 more according to the number in the command.
summon5,Automatically summons monsters each month. The #summon1 command summons one monster per month and #summon2 to #summon5 more according to the number in the command.
summonlvl2,Like #summon except that the mage summoning must be at least level 2.
summonlvl3,Like #summon except that the mage summoning must be at least level 3.
summonlvl4,Like #summon except that the mage summoning must be at least level 4.
sunawe,"Works like Awe, except that it doesn’t work if there is no sun shining."
supayareanim,Reanimating priest of this nation will create supayas like Nazca.
superiorleader,Leadership value 160. Commander cost +150. Commanded units have a morale modifier of +3.
superiormagicleader,This monster has an innate ability to command 160 magic beings. This is a very rare ability that only most magic beings possess.
superiorundeadleader,This monster has an innate ability to command 160 undead beings. This is a rare ability that usually only demons or undead beings possess.
supply,The magic site provides
supplybonus,A monster with this ability produces extra supplies. A negative value can also be used which will make the monster consume more supplies than usual.
supplymult,A multiplier for the amount of supplies found in a land. Default is 100.
swampcom,This commander can be recruited in swamp provinces with or without fort. See the box below for all command names.
swampfortcom,This unit can be recruited in (terrain) provinces with a fort. 
swampfortrec,This unit can be recruited in (terrain) provinces with a fort. 
swamprec,This unit can be recruited in swamp provinces with or without fort. See the box below for all command names.
swampsurvival,Monster has the Swamp Survival skill. Swamp terrain does not hinder movement.
swift,Grants extra combat speed to the wielder.
swimming,The monster can cross rivers.
syncretism,Syncretism enable all priests to convert conquered temples instead of demolishing them.
tainted,Percent chance of being horror marked each turn.
taskmaster,All slaves under the command of this monster have their morale increased by
taxboost,Tax income increase in the province for one turn. Use negative numbers for a tax decrease. A value of -100 means no gold income for that turn.
taxcollector,The monster can collect taxes from provinces that cannot trace a route to the nearest fort.
teleport,The monster can teleport. Movement on the battlefield is instantaneous and the monster is not hindered by storms. The command automatically sets mapmove to 100 and the creature ignores terrain restrictions and the Sea of Ice spell.
temple, Puts a temple in the active province.
templecost,Gold cost for building a temple. Default is 400.
templegems,The nations temples give gems up to a maximum of current dominion strength. Gem type is a value from 0 to 7 same value as magic paths (0=fire 7=blood).
templepic,Temple should look like this. See table below for some pic number values.
templetrainer,A commander with this ability will be able to summon a monster per turn when in a temple province. Only one commander can do this per temple province.
tempscalecap,Changing any scale more than this does not yield extra design points. Default value is 3.
tempunits,"Units gained after this command are only temporary and disappear after the event has taken place, like the longdead horsemen from the Ghost Riders spell.  1 = temporary units 0 = permanent units"
terrain, Sets the terrain of a province. The terrain is calculated by adding certain numbers for different terrain types or other attributes.
thaucost,All rituals of the Thaumaturgy school cast in this province cost
thronekill,This monster will automatically destroy thrones in the same province unless they are protected by a fort. Chance is the chance in percent that the throne will be destroyed each turn.
tmpairgems,The monster produces a number of air gems that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tmpastralgems,The monster produces a number of astral pearls that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tmpbloodslaves,NOT IMPLEMENTED
tmpdeathgems,The monster produces a number of death gems that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tmpearthgems,The monster produces a number of earth gems that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tmpfiregems,The monster produces a number of fire gems that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tmpglamourgems,The monster produces a number of glamour gems that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tmpnaturegems,The monster produces a number of nature gems that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tmpwatergems,The monster produces a number of water gems that can be used in combat. The gems are not stable enough to be used for ritual spellcasting.
tombwyrmreanim,Reanimating priests can reanimate soulless of Ctis longdead of Ctis tomb wyrms and other special Ctissian undead. Desert Tombs Ctis has this attribute.
tradecoast,Income bonus for coastal forts. The nation gains more gold from coastal provinces than another nation with the same fort. Berytos has this ability. The default value is 0.
trample,This monster can trample smaller beings.
trampswallow,The monster automatically swallows the targets of a successful trampling attack. Swallowed monsters are removed from the battlefield until the swallowing monster is killed.
transform,"One commander determined by target requirements is transformed into another monster, negative numbers can be used for montags."
transformation,The monster is a possible target for the Transformation spell. Value can be -1 for a bad result 0 to disable and 1 for a good result.
triple3mon,The trinity god has 3 different monsters. The monsters must be created after one another and the first one should be used as the god. Only the first monster needs this command.
triplegod,"The pretender is a Trinity God. Splits god into three when game starts. The type value determines how the magic should be split between the 3 pretenders. Type, 1=full magic 2=split magic 3=reduced magic 4=like the grey one 5=like titan of the crossroads."
triplegodmag,Magic penalty for trinity gods when they are not in the same province. The penalty is usually set to 2.
troglodyte,Use this for humanoids without a head.
truesight,Monster has True Sight
turmoilevents,How turmoil affects the event frequency. Default is 2.
turmoilincome,The effect turmoil and order has on income. Default is 3.
twiceborn,The monster will get this shape if it dies and rises again due to the twiceborn ritual.  8.13 Monster Summoning
twohanded,Makes the weapon a two-handed weapon. This means the weapon cannot be combined with a shield if you have only two arms. Two-handed weapons also receive increased bonus damage from strength.
type,Defines whether the item is 1-handed or 2- handed weapon a shield a helmet a body armor a pair of boots or a miscellaneous item. See table Item types.
undcommand,Increases undead leadership by this amount.
undead,This monster is an undead.
undeadimmune,Undead beings are immune to this weapon.
undeadonly,The weapon only affects undead.
undeadreanim,All undead priests of this nation are able to reanimate the dead as if the had the #reanimpriest attribute.
undisciplined,Undisciplined monsters cannot be given orders in battle. They can only deploy in the skirmish formation and will attack the enemy without regard for any battle plan.
undisleader,1=will negate undisciplined on his followers
undregen,Works like regeneration but only affects undead beings.
unify,Any one of the trinity gods can use the unify order to call the other parts of the trinity.
unique,The item can only be forged once making the item behave like an artifact without being construction level 8.
unit,What type of monster the mercenaries are.
units, Gives a squad of soldiers to the active commander.
unmountedspr1,Creates a sprite that is used when the rider loses his mount.
unmountedspr2,"The attack animation sprite for the unmounted sprite. This must always be set after unmountedspr1 has been set, not before."
unrepel,Attacks with this weapon cannot be repelled.
unrest, Sets the unrest level of the active province.
unresthalfinc,The amount of unrest that cuts income in half. Default is 50.
unresthalfres,The amount of unrest that cuts resources in half. Default is 100.
unsurr,<0 - 1000>  A unit with Unsurroundable will receive a reduced harassment penalty from being attacked multiple times in a round.
unteleportable,The monster cannot use Teleport Gateway or Astral Travel spells to move. It can still use Stygian Paths and Faery Trod.
userestricteditem,The monster can use restricted items of the same value. Value can be 1-10000. See Item Modding for more information.
uwbug,Monsters with this tag are summoned by the Swarm spell underwater.
uwbuild,Determines the ability of a land nation to build forts underwater. A value of 1 means yes.
uwcom,Add a unit to the list of recruitable commanders in underwater forts for this land-based nation. This command can be repeated multiple time for many different commanders.
uwdamage,This monster takes damage equal to the indicated percentage of its total hit points every turn it spends underwater (i.e. in a sea province). Vampires have #uwdamage 100 so they cannot go underwater at all.
uwfireshield,Like fireshield but works underwater too.
uwheat,Like #heat but also works underwater.
uwnation,Underwater nation. The nations capital is in a sea province.
uwok,This ranged weapon can be used underwater and is not affected by storms.
uwrec,Add a unit to the list of recruitable units in underwater forts for this land-based nation. This command can be repeated multiple time for many different units.
uwregen,Works like regeneration but only works underwater.
uwwallcom,Sets wall commander for underwater forts. Works just like the overwater counterpart.
uwwallmult,Modifier for the number of units from the previous #uwwallunit command. Works just like the overwater counterpart.
uwwallunit,Sets wall defenders for underwater forts. Works just like the overwater counterpart.
version,The version number of your mod. E.g. 1.10 or 1.00.
victorycondition, The game will end when one player fulfills a special condition
victorypoints, The player who has control over this province will control from one to seven victory points. If the province has a fort then the controller of the fort controls the victory points.
visitors,The province is attacked by Bogus the Troll and his Companions.
voidgate,A mage with the same path as the site may enter to summon Void creatures. Void Summoning skill increases the success chance. A mage who does not have the Voidsanity attribute may become insane or feebleminded.
voidret,Extra chance per month of returning from the Void the plane between worlds and the home of horrors and the Void beings of Rlyeh.
voidsanity,The item grants a voidsanity bonus.
walkable,1 = ritual range must trace along a walkable path 0 = ritual range need not be walkable (default)
wallcom,Commander that is in charge of the wall defenders. There can be multiple of these commands.
wallmult,Modifier for the number of units from the previous #wallunit command. 10 is the standard amount.
wallunit,Unit type the will man the walls when the castle is stormed. There can be multiple of these commands each one should be followed by a #wallmult command.
warning,Increases the amount of bodyguards the commander can have.
wastecom,This commander can be recruited in wasteland provinces with or without fort. See the box below for all command names.
wastefortcom,This unit can be recruited in (terrain) provinces with a fort. 
wastefortrec,This unit can be recruited in (terrain) provinces with a fort. 
wasterec,This unit can be recruited in wasteland provinces with or without fort. See the box below for all command names.
wastesurvival,Monster has the Waste Survival skill. Waste terrain does not hinder movement.
waterattuned,Chance of getting a bonus level of magic when transformed into this being.  In place of [path] insert the name of the magic path in all lower case for the correct command (#fireattuned #airattuned etc).
waterblessbonus,Gods of this nation will get extra bless design points of this type.
waterboost,One commander determined by target requirements or the monster number may gain +1 Water magic.
waterbreathing,The item grants water breathing to its bearer.
waterelementals,Please let me know if you know what this does.
waterrange,All Water rituals cast in this province have their range increased by
watershape,The monster changes to this shape when moving from a land province to a water province.
weapon,Defines what kind of a weapon if any the unit gets when it uses the item. Works on misc item boots shield 2-h weapon 1-h weapon. Does not work for helmets or armor. Use #weapon 0 to clear an existing weapon from a copied item.
wightreanim,Reanimating priests with holy magic of level 4 or higher can reanimate undead Lictors. Ashen Empire Ermor has this attribute.
wild,The throne is wild and is likely to be defended by wild monsters.
winterpower,The monster has increased hit points in winter and lowered hit points in summer.
wintershape,Changes into another monster when this season is active.
wolftattoo,Magic tattoo like the units of Marverni and Sauromatia have.
woodenarmor,Indicates that the armor is made of wood.
woodenweapon,The weapon is made of wood.
worldage,Everyone in the world ages this many years. Negative numbers reduce age.
worldcurse,Every unit in the world has a  chance of being cursed.
worlddarkness,The entire world is covered in darkness for this turn.
worlddecscale,Decreases the specified scale in every province in the world by one step.
worlddecscale2,Decreases the specified scale in every province in the world by two steps.
worlddecscale3,Decreases the specified scale in every province in the world by three steps.
worlddisease,Every unit in the world has a  chance of becoming diseased.
worldheal,Each unit in the world has a  chance of having one affliction healed.
worldincdom,Increases dominion in every province in the world by  candles.
worldincscale,Increases the specified scale in every province in the world by one step.
worldincscale2,Increases the specified scale in every province in the world by two steps.
worldincscale3,Increases the specified scale in every province in the world by three steps.
worldmark,Every unit in the world has a  chance of being horrormarked.
worldritrebate,The casting cost of rituals of this school is reduced by 20% for this turn. School numbers are listed in the table below. Worldritrebate can only be used on normal global events (rarity 11 and 12).
worldunrest,Unrest in every province in the world is increased by . Can be negative to reduce unrest.
woundfend,The monster is less likely to suffer an affliction when taking damage. A value of 1 makes it half as likely a value of 2 makes it one third as likely etc. Air Elementals and similar have a value of 99 making it almost impossible to get an affliction.
xp, Gives experience points to the active commander.
xploss,The monster loses 0-100% of xp when changing shape (e.g. when losing its rider).
xpshape,The monster will change into the next monster type (next monster number) after reaching this amount of xp.
xspr1,Creates a sprite that is used when one corider is lost. This command must be placed right after the #spr1 and #spr2 commands. If a there are more than 1 corider the #xspr1 and #xspr2 commands can be repeated multiple times to create sprites with fewer and fewer riders left.
xspr2,Creates the attack sprite that is used when one corider is lost. This command must be place right after the #xspr1 command.
yearaging,The wielder of this item will age this many extra years each year.
yearturn,Power of the Turning Year. This unit is more powerful during the height of each season and will get increased Strength Attack and Defence during those months.
